Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Valle Superior del Magdalena,RIO CEIBAS-62,0.192776809757643,2.949122,-75.197225,0.8116174582798461,0.1887077875994258,23.883947542832207,0.10306184981183923,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-66,0.20085537779185808,2.948992,-75.19715,0.8116174582798461,0.17826407957636292,22.31982780896193,0.10307176822023142,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-81,0.20360103490152598,2.952069,-75.195656,0.7913992297817716,0.19436163092577408,23.66030656725922,0.10329383221173039,0.0,0.7891166554797244
Llanos Orientales,RIO CHITAMENA E-1,0.7438618723269443,4.932814,-72.734411,0.8686308087291399,0.7888812317267935,25.62126350291273,0.31246824070418616,0.0,0.4795989643931977
Catatumbo,RIO DE ORO-14,0.25872538148793495,9.096636,-72.904837,0.9524605905006418,0.31694513871705726,27.352873647332743,0.5466866440925177,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-15,0.3410950947779714,9.103358,-72.895728,0.9744695763799744,0.40126340077852557,26.79425765913173,0.5481368550688723,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-17K,0.28554833940545965,9.133256,-72.881714,0.9886531450577662,0.19230658021459307,16.88574982996414,0.552716484831021,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-18K,0.35170811552880304,9.092508,-72.901114,0.9523627727856225,0.5361003085456246,33.84496202853417,0.54645375412597,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-19K,0.35814984951686996,9.125228,-72.885828,0.9396662387676507,0.26321949126932104,18.34715997031404,0.5514619922791697,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-20,0.37694704049844235,9.108889,-72.886144,0.9370988446726571,0.6889931941741165,40.20063824197145,0.5494784479409687,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-22K,0.3879824700353767,9.096825,-72.911061,0.9236200256739409,0.42075465674722706,25.446489995599695,0.5462709597668265,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-25,0.005438513121072908,9.115511,-72.882242,0.9675245186136072,0.04538546259593368,29.626881660480183,0.5505490991047046,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-28K,0.3194994455884682,9.129222,-72.879669,0.9412708600770219,0.3076190188026456,22.77018205403398,0.5523764594219432,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-29,0.00042240878610275145,9.121558,-72.880694,0.9458089858793324,0.03700649259482952,29.640344013700517,0.5513841587041789,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-35K,0.2785257933365014,9.126122,-72.885719,0.9345314505776636,0.29679022137391303,24.645395229025954,0.5515770588606087,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-36,0.010982628438671524,9.099969,-72.890136,0.9626336328626444,0.030350964682844594,24.29561410008939,0.5481257731458523,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-38,0.005702518612387131,9.047283,-72.915506,0.9405268292682927,0.01801944740671413,23.047842211140132,0.5400098090479034,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-39K,0.3206610697502508,9.116422,-72.887619,0.9799473684210527,0.3586918395570671,25.532107091185626,0.5502781301973811,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-42,0.027086963408838913,9.095125,-72.892217,0.9676223363286265,0.04786549020097414,24.523866679428114,0.5473973754592756,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-45,0.07777601774116902,9.117278,-72.880483,0.9403311938382541,0.03078180550621329,14.859563963132242,0.5508856152340673,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-46K,0.3143249379587095,9.13305,-72.883967,0.985816431322208,0.3732776041342835,26.7904199966092,0.5525328616068528,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-47,0.013622683351813714,9.111831,-72.884736,0.9403080872913991,0.06978602730595668,33.923249395851215,0.5499310642554552,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-48,0.014150694334442146,9.102708,-72.8895,0.9558842105263157,0.054191642379473215,29.526290024288596,0.5484993551908258,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-51,0.021278842599926073,9.115219,-72.885036,0.9700677792041079,0.17242024089443836,54.14809973159686,0.5503163390320556,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-53K,0.30350071281482655,9.128864,-72.886397,0.9819037227214378,0.38710458433897516,28.432054750546566,0.5518586353521998,0.0,0.28526417098907997
Catatumbo,RIO DE ORO-54K,0.3764718306140768,9.099819,-72.879375,0.966350706033376,0.40322145864341546,24.89899710282321,0.5488715690793051,0.0,0.28526417098907997
Llanos Orientales,RIO ELE-1,0.7048418607107028,6.747469,-71.615192,0.938374839537869,0.7465270911864639,25.330656058386467,0.47640214832521127,0.0,0.4648829487138175
Valle Medio del Magdalena,RIO GUARINO-1,0.11727123924177624,5.304511,-74.800153,0.9215501925545571,0.1458647318401341,26.105399081681433,0.03222337192057841,0.0,0.6451539064304488
Valle Superior del Magdalena,RIO MOCOA-1,0.06077406410053329,1.029329,-76.662986,0.841437483953787,0.06768396157535478,24.53598169716661,0.03736176191904583,0.14285714285714285,0.8215505025560297
Valle Medio del Magdalena,RIO NEGRO-1,0.36966048893816994,5.717998,-74.594711,0.945222079589217,0.2886064860825202,19.219521921403548,0.03868467963898083,0.0,0.6472743035603357
Valle Medio del Magdalena,RIO NEGRO-3,0.38935529859021073,5.680072,-74.593556,0.9456133504492938,0.3466187593420426,21.41885603186166,0.038125023119732905,0.0,0.6472743035603357
Sinú-San Jacinto,RIO NUEVO-1_SIN,0.2723480648397487,8.199511,-76.119417,0.9843491655969192,0.14703285540237576,14.438115776763668,0.3780282511694274,0.0,0.3325023083527088
Valle Medio del Magdalena,RIO OPIA-1,0.14610063889328898,4.580606,-74.837311,0.9021822849807444,0.11099206271670503,19.41344868271147,0.040697004629261915,0.14285714285714285,0.7085376440842224
Valle Superior del Magdalena,RIO PATA-1,0.08601298907017266,3.385114,-75.231147,0.776779974326059,0.10233928307607137,26.895149159256608,0.11557587797068897,0.0,0.8124552052415706
Caguan-Putumayo,RIO PESCADO-2,0.21226041501663234,1.273708,-75.810064,0.9172462130937098,0.25055670105672273,26.461212851047765,0.03999134704238287,0.0,0.48581654265352925
Valle Superior del Magdalena,RIO SALDANA-1,0.24156502455251072,3.699864,-75.370997,0.8401797175866497,0.20058784075308367,20.98932962034728,0.08831020749783965,0.14285714285714285,0.7849538897844031
Valle Superior del Magdalena,RIO SALDANA-3,0.16431701779397012,3.697664,-75.367894,0.8539794608472402,0.15291640162560766,22.63004717207422,0.08849232069817282,0.14285714285714285,0.7849538897844031
Caguan-Putumayo,RIO SEVILLA-1,0.22113099952479015,0.715533,-75.940228,0.9243869062901153,0.28722830213368017,28.56560305896273,0.05907832339212527,0.0,0.34932929120686085
Valle Medio del Magdalena,RIO SUCIO-1,0.381804741538624,7.153758,-73.439792,0.9417006418485236,0.31408112201579436,20.078737723078337,0.28497213406515903,0.0,0.6549706905814257
Llanos Orientales,RIO VERDE-1,0.561381276730556,5.097761,-72.158149,0.9401355584082156,0.6130986317926075,25.867702297329757,0.3843774005568866,0.0,0.4992658862630428
Catatumbo,RIO ZULIA-1,0.2723480648397487,8.224717,-72.452225,0.9521671373555842,0.3270590894031094,27.00998139527704,0.4875821492396354,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-10,0.2512276255346111,8.216519,-72.442061,0.9567645699614888,0.27655545059535275,24.986217912643767,0.48774365751655313,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-11,0.2588309836844606,8.196506,-72.456958,0.9658616174582797,0.26608584343364344,23.620229298388786,0.4843036602829563,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-12,0.30154707217910137,8.165128,-72.477022,0.9704590500641848,0.2341437010893836,18.966320476807905,0.47923049491435765,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-13,0.2681239769787212,8.218414,-72.446053,0.9532431322207959,0.20894052202855218,19.13712326307925,0.4875469619533711,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-14,0.43618987274935317,8.202964,-72.449764,0.9571558408215661,0.4401076291709511,23.837525272002697,0.4856448524685044,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-15,0.2540260837425419,8.231944,-72.444719,0.9596991014120668,0.33181343948230374,28.745873043941774,0.48903006379716685,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-16,0.2519668409102909,8.186675,-72.457831,0.9603838254172015,0.2610244006031634,23.775103342768038,0.48323895690319163,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-17,0.252283647499868,8.207592,-72.443075,0.9539278562259306,0.2689045289625483,24.375938942141183,0.48675460192036984,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-18,0.31036485558899624,8.212286,-72.443869,0.9583296534017971,0.3491275177362319,25.748778056012764,0.4871460146897221,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-19,0.25978140345319184,8.214308,-72.447939,0.9580362002567393,0.2936403280993995,25.57204223063878,0.48695419587797406,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-2,0.2702360209092349,8.224342,-72.44745,0.9574492939666239,0.3501855855064429,28.723163503688017,0.4880051566157555,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-20,0.3080416072654311,8.195844,-72.451664,0.9542213093709884,0.33308081488188984,24.928755213729918,0.484750747726096,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-21,0.2500132002745657,8.219058,-72.452292,0.9557863928112964,0.28809364758424966,25.926843891874466,0.4870088240831397,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-22,0.24388827287607584,8.204025,-72.445564,0.9699699614890887,0.3066415288318865,27.671106095370675,0.4861576839475239,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-24,0.2991710227572733,8.189419,-72.461772,0.9669376123234916,0.33940998588714905,25.816237163300478,0.4831302841656053,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-25,0.2550293046095359,8.221767,-72.44165,0.9596991014120668,0.28501777339164786,25.29402896241564,0.4883077619916939,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-26,0.2641638946090079,8.229481,-72.439661,0.9581340179717586,0.3374248545797966,28.320620802573185,0.4892714428851005,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-27,0.2485875706214689,8.216083,-72.436042,0.9557863928112964,0.2956831384095367,26.593722824816496,0.48828295399997956,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-28,0.2260415016632346,8.206064,-72.457783,0.9715350449293965,0.2802073975765222,27.15813224596455,0.48517846034739576,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-29,0.29595015576323985,8.210392,-72.439047,0.9568623876765081,0.31147075572724175,24.309081404134574,0.4874242190214222,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-3,0.23485928507312953,8.201083,-72.452814,0.9634161745827985,0.3599343846070741,32.578636647892196,0.485161738532292,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-30,0.24700353767358357,8.198767,-72.462514,0.9562754813863927,0.2836783402228141,25.8313513808984,0.48399169225206873,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-31,0.2567189397539469,8.224917,-72.449383,0.9556885750962771,0.3244365156660602,28.02374865116192,0.48787624308779864,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-34,0.15666085854585776,8.219142,-72.446903,0.961753273427471,0.17913156335520586,24.795732415906116,0.4875376219257399,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-35,0.324304345530387,8.202342,-72.461414,0.9713394094993579,0.38670106944235655,27.038149468238903,0.4844553780058807,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-4,0.26706795501346425,8.233086,-72.441967,0.9583296534017971,0.34965322131240245,28.936663747318022,0.48940985928545155,0.0,0.4462403624591449
Catatumbo,RIO ZULIA-5,0.22957917524684512,8.193133,-72.454661,0.9657637997432604,0.26513555718544174,25.73175348147657,0.484189917777665,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-7,0.2613654364010771,8.1841,-72.462294,0.95793838254172,0.2939057717669867,25.475176926180527,0.4825494262140478,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-8,0.27377369449284544,8.193336,-72.453886,0.9601881899871629,0.29599004673041535,24.72360868115,0.48428530849985824,0.0,0.5236225566057862
Catatumbo,RIO ZULIA-9,0.2484291673266804,8.199075,-72.446942,0.9568623876765081,0.26826143691821674,24.585476682992773,0.4855307134639605,0.0,0.5236225566057862
Guajira,RIOHACHA-1,0.24684513437879507,11.582489,-72.844469,0.9996087291399229,0.20537968039568733,19.720290676645075,0.8661964196044744,0.0,0.3505998023973218
Guajira,RIOHACHA-2,0.2485875706214689,11.572242,-72.849228,0.9998043645699615,0.2448061592354162,22.507903171695705,0.8646287572901324,0.0,0.3505998023973218
Valle Inferior del Magdalena,RIOMAR-1,0.04583135329214846,10.280947,-74.061931,0.9608729139922978,0.038397314703220775,19.435982362702283,0.6461421472746242,0.0,0.1292103118309995
Valle Inferior del Magdalena,RIOMAR-1A,0.6525159723322245,10.280947,-74.061839,0.9608729139922978,0.4869961672385636,18.407887812677075,0.6461445473918291,0.0,0.1292103118309995
Catatumbo,RODEO-1,0.36844606367812455,8.119769,-72.379958,0.9484500641848523,0.284492551860458,19.029390234562754,0.484337023196633,0.0,0.5236225566057862
Llanos Orientales,RONDON-1,0.34283753102064524,5.456917,-71.245347,0.9562754813863927,0.44069138000824865,29.057146068517124,0.5043921654204248,0.0,0.4457639439061978
Llanos Orientales,RONDON-1N,0.5366175616452822,6.739972,-71.323419,0.9502107830551989,0.5633983871587784,24.891000781333112,0.5147479537062017,0.0,0.43058915983194734
Valle Medio del Magdalena,ROSA-1,0.5681398173082001,7.386706,-73.451072,0.9596012836970476,0.42593689782012495,18.492039403705153,0.307716409298452,0.0,0.6549706905814257
Valle Superior del Magdalena,ROSITA-1,0.49849516869950894,4.035354,-75.027738,0.8908857509627728,0.49601250981514794,23.954438495455054,0.041844366827091146,0.14285714285714285,0.7557317522216629
Llanos Orientales,RUBIALES-1,0.07698400126722635,3.768339,-71.519681,0.9403080872913991,0.1950476384624386,39.61042306466605,0.5043677244484184,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-10C,0.06473414647024658,3.77,-71.4484,0.939842105263158,0.20125951514322,43.83165623411936,0.5141228662826148,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-11,0.07043666508263371,3.798306,-71.485006,0.9396662387676507,0.16678348255634423,36.84867065014548,0.5084320705197475,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-12,0.06299171022757274,3.7946,-71.4151,0.9422875481386392,0.21277419402638725,46.1893918309421,0.5181355756605895,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-13,0.06325571571888697,3.7954,-71.4323,0.9399399229781773,0.18932671981856236,42.305184784997174,0.5157504107098592,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-14,0.072707112307936,3.836108,-71.501961,0.9406290115532734,0.18665143544631985,39.37248774012656,0.5052600637717249,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-15,0.059823644331802095,3.782292,-71.413892,0.9387034659820281,0.18888364845110844,43.244531565118834,0.5185817452308116,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-16,0.0624636992449443,3.8114,-71.4406,0.9447336328626446,0.1422607918382246,34.68377327463994,0.5142504935628688,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-17,0.05755319710649981,3.7778,-71.3917,0.9386392811296533,0.14554275005749906,36.53795127909361,0.5217376284657507,0.14285714285714285,0.3802485088150971
Llanos Orientales,RUBIALES-18,0.05486034109509477,3.798792,-71.450379,0.9393530166880615,0.12954502296808212,34.440347800464195,0.5131857844931978,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-19,0.04868261259834203,3.812509,-71.419314,0.9487435173299101,0.1444204306360486,38.52671673371601,0.5171574564646607,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-2,0.07223190242357042,3.8009,-71.5099,0.9407224646983312,0.13179795122358012,31.001272286884532,0.5049479617831888,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-21,0.06747980357991445,3.8087,-71.4503,0.9413093709884466,0.13899991268072792,33.09520610379959,0.5129747116124259,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-22,0.06568456623897778,3.7947,-71.4595,0.9408202824133505,0.10745652871753386,28.40342676797751,0.5120235090423323,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-23,0.0663181794181319,3.81,-71.4466,0.9428744544287548,0.1545025400517796,35.81022993284465,0.5134552891674169,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-24,0.061196472886636044,3.8131,-71.4438,0.97289972899729,0.14601069850901072,35.09046100528111,0.5137723613547329,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-25,0.05660277733776861,3.7993,-71.4559,0.9384726572528883,0.10628520367769606,30.04670891582573,0.5124145185092469,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-26,0.07582237710544379,3.808837,-71.514183,0.9403311938382541,0.1714108952459345,36.31669298882813,0.5041783351095473,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-27,0.07043666508263371,3.790557,-71.468024,0.9350490372272144,0.15895625499109495,35.703049963842375,0.5109456440165654,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-28,0.07487195733671262,3.8184,-71.4974,0.937983568677792,0.16737070374556767,35.95462127470022,0.5062747432566372,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-29,0.06769100797296584,3.814833,-71.461435,0.9455155327342748,0.13902756076989542,32.98080655887267,0.5113057540278657,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-3,0.06774380907122868,3.822178,-71.480756,0.9483311938382541,0.13120724729328387,31.67514425081225,0.5084835411359824,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-30,0.06378372670151539,3.794955,-71.403625,0.9382770218228498,0.16199990310937823,37.72098108221601,0.5197069518512085,0.14285714285714285,0.4054952969959329
Llanos Orientales,RUBIALES-31,0.07804002323248321,3.852086,-71.561969,0.9332883183568679,0.15605280190878568,33.65065717555251,0.4966491442191905,0.14285714285714285,0.36133337600600735
Llanos Orientales,RUBIALES-33,0.06536775964940073,3.786218,-71.432773,0.9412115532734273,0.17394668493370513,39.20790809450381,0.5158943564696002,0.14285714285714285,0.4054952969959329
