Longitude,Latitude,Elevation (m),Distance To Nearest Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho Depth (m),Magnetic Anomaly (nT)
-70.50667954292149,2.535376331202629,175.68627450980392,558217.3474247227,563217.3474247227,2,34578.47198248439,-23.7232
-68.0653415741091,2.455530692421381,125.49019607843137,818365.6346497819,823365.6346497819,2,33017.7234143045,11.5832
-74.31240877076205,1.618627242487948,276.078431372549,179273.37090902842,184273.37090902842,1,33236.52955271114,-24.8773
-70.2080768051822,6.855470310642826,100.3921568627451,542101.6438420431,547101.6438420431,1,33383.087610289695,-90.0288
-75.42640558268279,8.380806845126358,25.098039215686274,308088.6677083814,313088.6677083814,1,35929.6002704272,-4.6375
-71.7643717045248,4.754517287993341,125.49019607843137,367588.6205231169,372588.6205231169,1,35630.26897110015,7.9346
-73.81458427150682,2.199258352865976,225.88235294117646,239011.83230254112,244011.83230254112,2,33903.381990559305,1.4132
-69.5786486996216,-2.033889576490555,125.49019607843137,815655.6126823548,820655.6126823548,1,33233.36237669868,-4.6458
-75.61236228143953,5.503384930888604,1756.862745098039,43005.891810097324,48005.891810097324,1,39489.61180492106,17.6599
-74.56703788801045,5.192234729887893,577.2549019607843,64155.1260015222,69155.1260015222,2,42484.39021866814,13.4229
-73.96578574081698,5.983800544755763,1079.2156862745098,116116.5763459181,121116.5763459181,1,43407.2334924209,23.5148
-73.45830867067787,5.014195302317285,1756.862745098039,180627.44565876553,185627.44565876553,2,41585.41982434296,-32.2482
-69.67453162481014,3.648456616740064,125.49019607843137,616008.3577432625,621008.3577432625,2,35337.41350979219,-47.9164
-76.05648493982946,7.059963692010577,2032.9411764705883,198230.34976836917,203230.34976836917,1,36879.462452611275,-46.8056
-75.38505246540315,9.397544581734223,75.29411764705883,419440.0131949603,424440.0131949603,1,31894.56162983018,-4.9249
-74.77534557318396,8.032096271464669,25.098039215686274,265768.61482372304,270768.61482372304,1,37966.790848641336,-16.5666
-74.07369422999544,0.34046587742971823,200.7843137254902,251491.19738642278,256491.19738642278,1,31545.63583204979,11.1807
-71.36678546344794,3.4367041189428136,225.88235294117646,436006.66014935967,441006.66014935967,2,35920.26207228527,17.453
-72.6565362232559,1.2302718029236113,225.88235294117646,367389.86862140073,372389.86862140073,1,32848.57280080265,-90.6125
-76.21053211590862,0.9500058184604754,250.98039215686273,25233.183737793403,30233.183737793403,1,37281.68457349951,30.7834
-72.80459664661387,-0.7261498413794474,175.68627450980392,430352.70940454653,435352.70940454653,1,32494.228778966586,-7.2782
-70.39158974369084,5.038624160092141,125.49019607843137,510312.17529559054,515312.17529559054,1,33976.549577934085,-39.434
-71.28040551995355,1.6464104383706806,200.7843137254902,515750.2782999816,520750.2782999816,1,33518.92998124403,67.5305
-76.55749351704303,7.488509963747344,50.19607843137255,270134.99582440464,275134.99582440464,2,34285.59341541107,-104.7841
-75.99895505588097,3.622100519161992,3639.2156862745096,77713.38797070998,82713.38797070998,1,39673.62234546601,-14.1289
-71.10919588564651,2.756802221697164,150.58823529411765,486942.8368865642,491942.8368865642,2,34852.9486597526,-59.3334
-72.64834461260567,1.4830930480247373,250.98039215686273,364852.5672461659,369852.5672461659,1,32468.221081800835,-52.009
-73.05003099864044,2.955055628261598,200.7843137254902,285431.5611938249,290431.5611938249,2,32528.007756344814,100.1686
-70.38698308683536,1.722916001178043,200.7843137254902,609388.5473199754,614388.5473199754,2,34333.4419469988,19.8887
-71.84621422510749,-1.9859927045638819,125.49019607843137,596023.9074937587,601023.9074937587,1,32628.17141557634,6.9482
-69.17392127445194,4.910250568237883,125.49019607843137,645897.1440400751,650897.1440400751,1,36031.55679630505,22.6071
-74.596931964984,7.754784751254158,351.37254901960785,237558.31305048263,242558.31305048263,1,39932.44321431391,-21.6039
-74.60539164491145,9.851774722200746,100.3921568627451,468954.34718427656,473954.34718427656,1,38631.056727623145,-14.6408
-75.0116514280058,6.573069513267093,1455.686274509804,102907.1295956453,107907.1295956453,1,38043.343640558094,12.6368
-74.11670222191586,10.669627360322504,125.49019607843137,565925.0291558738,570925.0291558738,1,27416.936287722434,-66.7612
-71.99476158116406,0.585171730872954,150.58823529411765,455347.70715702913,460347.70715702913,1,31761.927597024744,-40.4786
-74.22915491105118,0.944223206020661,200.7843137254902,208507.06068448268,213507.06068448268,1,31579.32561657206,-42.585
-75.15563610339332,4.575617998558316,2434.5098039215686,19059.82895038585,24059.82895038585,3,46122.48361306808,2.8669
-72.79635286893053,4.105851038988455,200.7843137254902,265988.0630433246,270988.0630433246,2,36567.92320103398,-85.8764
-73.72577565902375,0.37740057583182196,200.7843137254902,286505.05804075487,291505.05804075487,2,31963.454324777944,31.6369
-68.8618899569921,3.9389694597896447,100.3921568627451,701930.5847473156,706930.5847473156,3,34971.687359111886,46.2147
-69.37400831870563,1.9177698821324691,175.68627450980392,700811.2627592591,705811.2627592591,2,35910.97756181147,7.4479
-77.36344015653192,3.3725551269644036,0.0,156377.74338619146,161377.74338619146,7,31068.478677055627,-10.5441
-71.18045991362987,0.2454725185550899,175.68627450980392,553015.4191309137,558015.4191309137,1,30929.00302045768,-63.1929
-70.15516534967138,3.7082946065200124,150.58823529411765,562267.3713501411,567267.3713501411,2,34236.03631406324,-25.3403
-70.77372968922785,4.994024358394583,125.49019607843137,469175.5509385063,474175.5509385063,1,34533.62660692808,-10.9838
-72.91363508469558,1.9054642802732227,250.98039215686273,334459.66161502077,339459.66161502077,1,32333.25337437576,33.3255
-74.39224413175197,0.8649592160844026,250.98039215686273,196629.51430380036,201629.51430380036,2,32435.47810989562,-30.1935
-73.47349542244729,4.04219693733781,301.1764705882353,193021.78806840198,198021.78806840198,2,36214.02174773149,-127.9274
-76.1411790276839,0.751761964124694,250.98039215686273,47149.682565424606,52149.682565424606,1,35113.550720187464,19.8375
-76.61658719235473,0.3988245755645714,250.98039215686273,88409.60732162218,93409.60732162218,5,35672.01063602411,-10.2026
-73.22620385188361,6.9144321004679785,552.156862745098,237742.9511829152,242742.9511829152,1,41656.611169021555,-9.354
-70.2823414844929,0.7790355523580574,175.68627450980392,636018.6424416429,641018.6424416429,1,33434.603861709475,6.1821
-72.83400453899664,2.673069920764796,200.7843137254902,323156.22480369563,328156.22480369563,2,31323.612831126047,49.2514
-73.32143574163328,6.333748807113775,1179.6078431372548,196554.6816603934,201554.6816603934,1,41857.807067206115,-3.7797
-71.47785741178441,6.942221547728334,150.58823529411765,410844.497075375,415844.497075375,1,37644.361648763945,-17.1377
-72.42327150135928,1.3553935347321087,225.88235294117646,391165.7837123344,396165.7837123344,1,31783.276486452778,-63.2657
-75.92693363817932,8.836746959935951,0.0,370152.40647703724,375152.40647703724,1,30713.668401011495,-7.3253
-73.88461651667683,-0.42592303247786223,175.68627450980392,310788.92662464496,315788.92662464496,1,32009.836680695287,1.4382
-70.21879046390526,-2.273791762536178,125.49019607843137,765286.6701526727,770286.6701526727,1,32632.090671948812,22.0569
-67.57101204281638,2.4992846801867996,100.3921568627451,870194.1398868107,875194.1398868107,2,33499.24445754064,-39.8275
-69.55675835984198,0.7967086170024729,150.58823529411765,715325.5852762186,720325.5852762186,1,35094.45448535417,-18.5549
-70.45909546452418,-1.0511893774234755,100.3921568627451,682151.7174286271,687151.7174286271,2,33109.642184242264,-19.806
-69.01502153777,3.552688173472464,125.49019607843137,689967.5859343244,694967.5859343244,2,34958.71348787853,-33.3851
-75.22752245030233,1.9474045435489549,1179.6078431372548,79746.65384993704,84746.65384993704,1,39779.01627087253,18.4991
-74.56236045085254,4.522423230171009,652.5490196078431,69514.05144056577,74514.05144056577,2,44549.5430048598,-24.064
-76.90125729476101,6.629477353490753,0.0,232293.69163613179,237293.69163613179,1,31876.243842483902,21.8751
-73.71875325573181,4.549595736891389,3413.3333333333335,162524.94263234257,167524.94263234257,2,44035.33227800614,-68.6187
-68.53709151223771,2.380846853729339,100.3921568627451,770390.8155405681,775390.8155405681,2,34026.96795865611,78.6471
-70.04957844094979,-3.5645461641072793,125.49019607843137,860994.1251645782,865994.1251645782,1,33056.56908805367,19.4983
-71.09412067307225,2.8624332849357614,150.58823529411765,484204.15792442905,489204.15792442905,2,34873.45395711766,-61.9943
-74.6229503782983,3.232700942735816,1305.0980392156862,143484.89338897087,148484.89338897087,2,43115.031433981225,-4.1036
-72.85915919634085,-1.5402462996844943,150.58823529411765,476584.9878884468,481584.9878884468,1,31301.538622951874,-17.6859
-70.9063888843817,6.0924555065953,125.49019607843137,451083.4129107134,456083.4129107134,1,35527.139501701364,22.3712
-70.33236454646186,-0.9611282139011861,100.3921568627451,690812.9807101475,695812.9807101475,2,33134.769221345676,-25.0534
-72.2042509949742,11.943986159150235,0.0,762600.3314859358,767600.3314859358,1,29465.216676306703,-88.6086
-74.41721971581418,1.085913057171247,225.88235294117646,182905.3572240401,187905.3572240401,1,32811.47882023113,-41.0588
-72.1736683948013,-0.053189497783380446,150.58823529411765,462544.89984704216,467544.89984704216,2,33416.52337376852,-11.3321
-73.83998457528654,1.8182035593344796,276.078431372549,231205.55958249702,236205.55958249702,1,32875.03921000053,-40.4533
-70.48643778829216,-2.0903871550969924,100.3921568627451,729339.3739242487,734339.3739242487,1,32497.66582090337,25.2999
-69.87921755461315,4.148093464636979,175.68627450980392,587103.0685108829,592103.0685108829,3,34534.81996812197,-23.7676
-73.24765158886133,9.086555968946021,376.4705882352941,426324.69010555063,431324.69010555063,1,36386.74779027425,-26.3945
-68.31460316594604,3.5357468262507608,100.3921568627451,767250.2656954884,772250.2656954884,2,34499.143540565245,-3.3379
-72.34526034840724,6.48572199885376,4291.764705882353,303720.33219451417,308720.33219451417,1,42526.43199609596,-30.5845
-74.93771707673024,10.793338892359781,125.49019607843137,572026.6915552694,577026.6915552694,1,32359.94089643057,-68.3581
-75.1435262506762,7.715801083294506,100.3921568627451,230706.28684803363,235706.28684803363,1,36839.05917236155,-9.9511
-67.76896753761531,5.719405475061572,50.19607843137255,795713.5663997165,800713.5663997165,1,37064.0509057982,19.3208
-75.9667939599678,8.816485901196396,0.0,369294.34062913107,374294.34062913107,1,30627.32642513395,-7.5013
-71.88398128239686,6.640331488664772,878.4313725490196,357491.4764444063,362491.4764444063,1,38683.1715796954,-18.668
-73.2457405673916,0.4325256158207029,225.88235294117646,331730.5464551001,336730.5464551001,2,34673.276292902236,16.4511
-69.36674896379962,3.191848651967752,175.68627450980392,658460.2696325752,663460.2696325752,2,36256.75950458727,-48.5077
-68.41696220525472,2.1080343326193978,125.49019607843137,792467.8565979633,797467.8565979633,2,33735.48254513682,64.3597
-74.07771155973498,0.2357290526188578,200.7843137254902,255608.1957953453,260608.1957953453,1,31709.99408285025,12.9804
-72.44263429847224,-2.3174561366958133,150.58823529411765,568368.2521136644,573368.2521136644,1,31835.902472213416,39.4721
-71.79949028216694,4.3506607440774765,175.68627450980392,374506.30852835136,379506.30852835136,3,34254.15095343909,-36.3112
-73.52186933161975,3.5424298043498643,301.1764705882353,206818.15859234356,211818.15859234356,2,34982.863211834956,-14.2126
-73.86341352882243,9.488588599500101,25.098039215686274,443715.39849442954,448715.39849442954,1,37976.26618031327,4.4286
-73.59873376290591,6.418150726967948,778.0392156862745,173129.94001939328,178129.94001939328,1,44235.18710365055,7.5553
-76.04063976714366,3.818495392514569,2585.098039215686,99490.8185373302,104490.8185373302,2,36631.72213533576,7.2981
-74.30215046080747,-0.7573023429222316,150.58823529411765,299261.1206088184,304261.1206088184,1,31219.24921819332,-14.2619
-77.21892725540427,2.9310693653291766,75.29411764705883,112552.59329820187,117552.59329820187,8,31646.441332450282,1.5665
-76.37051116386658,8.359285421238996,100.3921568627451,339188.88752737147,344188.88752737147,1,32123.742303915737,-12.2476
-76.53795547172089,0.5741703272147785,250.98039215686273,77913.79097925015,82913.79097925015,4,35947.31335786108,-5.0383
-73.69035239449023,-0.6845701849817871,175.68627450980392,345147.1085272132,350147.1085272132,1,32016.601545857557,1.2791
-75.80843740321971,8.590335908466225,50.19607843137255,340188.1288544751,345188.1288544751,1,32818.760273828935,-10.6843
-73.06572088443585,5.445418667322414,3237.6470588235293,210872.18415492555,215872.18415492555,1,42028.23536238156,-34.2712
-71.1157124084604,5.750276186311055,125.49019607843137,425505.7756031245,430505.7756031245,1,36632.766051374434,24.3402
-69.82498608672849,-0.9245323027902108,100.3921568627451,740299.9929836902,745299.9929836902,2,32891.21576194142,-52.2935
-74.18979411461481,2.271618187722492,276.078431372549,197611.97080224537,202611.97080224537,2,33490.11497518114,-2.1864
-76.67156532300285,7.89425173556563,0.0,313111.9651053004,318111.9651053004,1,32803.74639233957,-69.0621
-74.4624043562734,6.787263682648117,301.1764705882353,138003.70780249214,143003.70780249214,1,37047.64550046971,20.7776
-72.85257748175289,8.723942358306036,100.3921568627451,413458.8268897999,418458.8268897999,1,35487.64925227671,34.0377
-73.20280995141687,3.5255166196934278,225.88235294117646,239551.59209815122,244551.59209815122,2,35419.74857740198,53.2799
-69.75269451687721,1.845557039535378,200.7843137254902,665772.0883644435,670772.0883644435,2,35509.127793281456,-25.3449
-70.7380138566482,2.244077056156204,150.58823529411765,547892.6084614052,552892.6084614052,2,34810.21491076651,13.3662
-74.23439404942913,9.674313346720501,75.29411764705883,454676.1313935913,459676.1313935913,1,39654.144434558075,-25.7958
-70.29014165652681,-2.485993683197549,100.3921568627451,770608.0717357849,775608.0717357849,1,32532.2944604905,11.967
-74.57456116837426,6.221646379765366,125.49019607843137,76628.211048711,81628.211048711,1,37177.737191929235,31.5688
-73.48852293637616,7.833544099441662,50.19607843137255,292241.82107335655,297241.82107335655,1,38975.16743170477,24.0143
-76.53925103797143,0.8456004196976945,326.27450980392155,54448.35303247142,59448.35303247142,1,38265.17747949101,4.0466
-75.16390899152341,7.486050784757014,527.0588235294117,205505.1927583494,210505.1927583494,1,37049.71388110833,-51.82
-75.57051332261972,9.284176950579939,25.098039215686274,409773.4254698665,414773.4254698665,1,30652.021336558253,-8.6045
-69.95620541556956,0.7896097237170236,175.68627450980392,671577.9518978726,676577.9518978726,1,34338.69823678649,28.9396
-76.65368519598748,5.936820977353513,50.19607843137255,164240.8104267531,169240.8104267531,1,32592.785504912248,53.5826
-71.86412344008471,2.4827879793678944,200.7843137254902,424951.6780221765,429951.6780221765,2,34828.52686352045,39.7757
-67.73266840474123,3.739015153840077,75.29411764705883,828592.7198714209,833592.7198714209,3,35727.6461257353,-53.4611
-75.83215481532275,9.249955797862073,25.098039215686274,411784.86617193796,416784.86617193796,1,28628.539831579663,-11.6004
-69.31293330714587,1.9386665007055823,225.88235294117646,706140.6509727249,711140.6509727249,2,35900.62524076069,10.8514
-72.6349608530864,2.444061814863967,225.88235294117646,356151.4484493576,361151.4484493576,2,31812.050934951247,25.0253
-77.07686765722777,1.160254746628012,3262.7450980392155,4552.751039547244,9552.751039547244,5,47814.225431126855,-16.5441
